district,spring_id,date,rainfall_mm,discharge_lpm,forest_cover_index
Nainital,Nainital_S5,2020-09-01,165.7,44.9,0.55
Nainital,Nainital_S5,2020-10-01,83.8,36.84,0.55
Nainital,Nainital_S5,2020-11-01,36.3,32.79,0.55
Nainital,Nainital_S5,2020-12-01,40.7,31.01,0.55
Nainital,Nainital_S5,2021-01-01,33.8,30.21,0.55
Nainital,Nainital_S5,2021-02-01,29.6,31.86,0.55
Nainital,Nainital_S5,2021-03-01,47.3,30.98,0.55
Nainital,Nainital_S5,2021-04-01,63.9,30.13,0.55
Nainital,Nainital_S5,2021-05-01,106.2,30.91,0.55
Nainital,Nainital_S5,2021-06-01,222.1,28.82,0.55
Nainital,Nainital_S5,2021-07-01,321.1,39.6,0.55
Nainital,Nainital_S5,2021-08-01,385.6,42.8,0.55
Nainital,Nainital_S5,2021-09-01,200.2,50.08,0.55
Nainital,Nainital_S5,2021-10-01,80.2,39.07,0.55
Nainital,Nainital_S5,2021-11-01,45.0,32.91,0.55
Nainital,Nainital_S5,2021-12-01,36.8,31.81,0.55
Nainital,Nainital_S5,2022-01-01,32.0,29.16,0.55
Nainital,Nainital_S5,2022-02-01,27.9,32.17,0.55
Nainital,Nainital_S5,2022-03-01,43.4,28.92,0.55
Nainital,Nainital_S5,2022-04-01,64.5,27.49,0.55
Nainital,Nainital_S5,2022-05-01,77.5,29.7,0.55
Nainital,Nainital_S5,2022-06-01,215.0,30.66,0.55
Nainital,Nainital_S5,2022-07-01,324.5,40.12,0.55
Nainital,Nainital_S5,2022-08-01,282.4,42.95,0.55
Nainital,Nainital_S5,2022-09-01,190.7,41.99,0.55
Nainital,Nainital_S5,2022-10-01,81.0,37.08,0.55
Nainital,Nainital_S5,2022-11-01,45.8,30.45,0.55
Nainital,Nainital_S5,2022-12-01,44.5,30.3,0.55
Nainital,Nainital_S5,2023-01-01,31.9,29.92,0.55
Nainital,Nainital_S5,2023-02-01,31.9,29.88,0.55
Nainital,Nainital_S5,2023-03-01,41.6,27.72,0.55
Nainital,Nainital_S5,2023-04-01,65.3,30.4,0.55
Nainital,Nainital_S5,2023-05-01,91.7,27.89,0.55
Nainital,Nainital_S5,2023-06-01,247.8,29.16,0.55
Nainital,Nainital_S5,2023-07-01,374.2,37.5,0.55
Nainital,Nainital_S5,2023-08-01,295.8,46.86,0.55
Nainital,Nainital_S5,2023-09-01,226.1,44.98,0.55
Nainital,Nainital_S5,2023-10-01,105.0,37.35,0.55
Nainital,Nainital_S5,2023-11-01,49.9,31.03,0.55
Nainital,Nainital_S5,2023-12-01,43.4,28.39,0.55
Nainital,Nainital_S5,2024-01-01,21.2,29.1,0.55
Nainital,Nainital_S5,2024-02-01,19.7,26.38,0.55
Nainital,Nainital_S5,2024-03-01,27.5,26.18,0.55
Nainital,Nainital_S5,2024-04-01,42.6,25.44,0.55
Nainital,Nainital_S5,2024-05-01,54.4,27.24,0.55
Nainital,Nainital_S5,2024-06-01,150.6,30.32,0.55
Nainital,Nainital_S5,2024-07-01,223.4,33.94,0.55
Nainital,Nainital_S5,2024-08-01,177.5,36.26,0.55
Nainital,Nainital_S5,2024-09-01,125.6,37.28,0.55
Nainital,Nainital_S5,2024-10-01,63.6,31.3,0.55
Nainital,Nainital_S5,2024-11-01,29.7,30.9,0.55
Nainital,Nainital_S5,2024-12-01,32.2,28.88,0.55
Nainital,Nainital_S5,2025-01-01,34.0,27.14,0.55
Nainital,Nainital_S5,2025-02-01,27.6,25.08,0.55
Nainital,Nainital_S5,2025-03-01,46.4,29.78,0.55
Nainital,Nainital_S5,2025-04-01,72.0,28.21,0.55
Nainital,Nainital_S5,2025-05-01,89.2,28.52,0.55
Nainital,Nainital_S5,2025-06-01,264.4,31.27,0.55
Nainital,Nainital_S5,2025-07-01,383.3,40.43,0.55
Nainital,Nainital_S5,2025-08-01,379.2,48.25,0.55
Nainital,Nainital_S5,2025-09-01,210.4,43.49,0.55
Nainital,Nainital_S5,2025-10-01,96.6,36.58,0.55
Nainital,Nainital_S5,2025-11-01,50.7,28.18,0.55
Nainital,Nainital_S5,2025-12-01,52.3,28.41,0.55
Nainital,Nainital_S6,2005-01-01,23.9,39.6,0.55
Nainital,Nainital_S6,2005-02-01,24.0,32.79,0.55
Nainital,Nainital_S6,2005-03-01,34.4,31.68,0.55
Nainital,Nainital_S6,2005-04-01,54.2,35.06,0.55
Nainital,Nainital_S6,2005-05-01,69.3,37.55,0.55
Nainital,Nainital_S6,2005-06-01,189.3,34.86,0.55
Nainital,Nainital_S6,2005-07-01,303.3,44.87,0.55
Nainital,Nainital_S6,2005-08-01,239.1,52.15,0.55
Nainital,Nainital_S6,2005-09-01,160.4,46.72,0.55
Nainital,Nainital_S6,2005-10-01,69.1,38.27,0.55
Nainital,Nainital_S6,2005-11-01,40.1,33.07,0.55
Nainital,Nainital_S6,2005-12-01,40.1,32.09,0.55
Nainital,Nainital_S6,2006-01-01,33.6,29.74,0.55
Nainital,Nainital_S6,2006-02-01,32.4,35.1,0.55
Nainital,Nainital_S6,2006-03-01,46.3,33.23,0.55
Nainital,Nainital_S6,2006-04-01,60.2,33.39,0.55
Nainital,Nainital_S6,2006-05-01,106.6,30.49,0.55
Nainital,Nainital_S6,2006-06-01,273.5,33.74,0.55
Nainital,Nainital_S6,2006-07-01,334.7,47.67,0.55
Nainital,Nainital_S6,2006-08-01,323.2,56.52,0.55
Nainital,Nainital_S6,2006-09-01,204.4,48.81,0.55
Nainital,Nainital_S6,2006-10-01,87.9,44.78,0.55
Nainital,Nainital_S6,2006-11-01,49.0,34.6,0.55
Nainital,Nainital_S6,2006-12-01,46.7,33.0,0.55
Nainital,Nainital_S6,2007-01-01,21.9,34.66,0.55
Nainital,Nainital_S6,2007-02-01,21.7,30.5,0.55
Nainital,Nainital_S6,2007-03-01,36.2,29.88,0.55
Nainital,Nainital_S6,2007-04-01,49.4,34.02,0.55
Nainital,Nainital_S6,2007-05-01,69.3,32.58,0.55
Nainital,Nainital_S6,2007-06-01,209.2,35.49,0.55
Nainital,Nainital_S6,2007-07-01,272.0,40.77,0.55
Nainital,Nainital_S6,2007-08-01,260.0,49.21,0.55
Nainital,Nainital_S6,2007-09-01,159.2,45.74,0.55
Nainital,Nainital_S6,2007-10-01,69.9,39.66,0.55
Nainital,Nainital_S6,2007-11-01,37.6,33.46,0.55
Nainital,Nainital_S6,2007-12-01,33.5,30.4,0.55
Nainital,Nainital_S6,2008-01-01,29.0,30.85,0.55
Nainital,Nainital_S6,2008-02-01,33.6,29.83,0.55
Nainital,Nainital_S6,2008-03-01,45.7,32.18,0.55
Nainital,Nainital_S6,2008-04-01,68.0,31.03,0.55
Nainital,Nainital_S6,2008-05-01,85.6,30.17,0.55
Nainital,Nainital_S6,2008-06-01,237.2,30.76,0.55
Nainital,Nainital_S6,2008-07-01,355.3,38.9,0.55
Nainital,Nainital_S6,2008-08-01,342.8,51.05,0.55
Nainital,Nainital_S6,2008-09-01,230.9,45.85,0.55
Nainital,Nainital_S6,2008-10-01,94.4,42.49,0.55
Nainital,Nainital_S6,2008-11-01,53.9,33.89,0.55
Nainital,Nainital_S6,2008-12-01,45.9,31.08,0.55
Nainital,Nainital_S6,2009-01-01,31.2,31.3,0.55
Nainital,Nainital_S6,2009-02-01,34.9,29.92,0.55
Nainital,Nainital_S6,2009-03-01,41.2,25.78,0.55
Nainital,Nainital_S6,2009-04-01,61.5,29.62,0.55
Nainital,Nainital_S6,2009-05-01,105.1,31.88,0.55
Nainital,Nainital_S6,2009-06-01,241.9,36.43,0.55
Nainital,Nainital_S6,2009-07-01,384.3,45.02,0.55
Nainital,Nainital_S6,2009-08-01,362.3,46.27,0.55
Nainital,Nainital_S6,2009-09-01,210.8,47.41,0.55
Nainital,Nainital_S6,2009-10-01,93.5,36.31,0.55
Nainital,Nainital_S6,2009-11-01,48.7,35.03,0.55
Nainital,Nainital_S6,2009-12-01,46.8,31.43,0.55
Nainital,Nainital_S6,2010-01-01,28.8,30.24,0.55
Nainital,Nainital_S6,2010-02-01,27.9,28.85,0.55
Nainital,Nainital_S6,2010-03-01,48.6,30.45,0.55
Nainital,Nainital_S6,2010-04-01,53.8,31.38,0.55
Nainital,Nainital_S6,2010-05-01,95.2,31.53,0.55
Nainital,Nainital_S6,2010-06-01,209.4,32.79,0.55
Nainital,Nainital_S6,2010-07-01,316.0,37.73,0.55
Nainital,Nainital_S6,2010-08-01,312.6,45.97,0.55
Nainital,Nainital_S6,2010-09-01,202.4,45.76,0.55
Nainital,Nainital_S6,2010-10-01,82.8,37.35,0.55
Nainital,Nainital_S6,2010-11-01,44.7,30.41,0.55
Nainital,Nainital_S6,2010-12-01,44.3,30.39,0.55
Nainital,Nainital_S6,2011-01-01,28.0,31.04,0.55
Nainital,Nainital_S6,2011-02-01,30.6,26.64,0.55
Nainital,Nainital_S6,2011-03-01,41.5,27.39,0.55
Nainital,Nainital_S6,2011-04-01,55.7,28.77,0.55
Nainital,Nainital_S6,2011-05-01,84.3,29.69,0.55
Nainital,Nainital_S6,2011-06-01,188.3,29.67,0.55
Nainital,Nainital_S6,2011-07-01,304.0,39.45,0.55
Nainital,Nainital_S6,2011-08-01,244.8,43.13,0.55
Nainital,Nainital_S6,2011-09-01,165.1,39.96,0.55
Nainital,Nainital_S6,2011-10-01,93.8,37.55,0.55
Nainital,Nainital_S6,2011-11-01,39.2,29.89,0.55
Nainital,Nainital_S6,2011-12-01,37.6,27.44,0.55
Nainital,Nainital_S6,2012-01-01,31.4,25.69,0.55
Nainital,Nainital_S6,2012-02-01,32.8,26.77,0.55
Nainital,Nainital_S6,2012-03-01,56.1,24.99,0.55
Nainital,Nainital_S6,2012-04-01,68.3,29.23,0.55
Nainital,Nainital_S6,2012-05-01,89.3,29.35,0.55
Nainital,Nainital_S6,2012-06-01,284.0,29.37,0.55
Nainital,Nainital_S6,2012-07-01,362.3,39.77,0.55
Nainital,Nainital_S6,2012-08-01,382.0,45.67,0.55
Nainital,Nainital_S6,2012-09-01,210.4,42.36,0.55
Nainital,Nainital_S6,2012-10-01,110.6,36.17,0.55
Nainital,Nainital_S6,2012-11-01,58.3,31.57,0.55
Nainital,Nainital_S6,2012-12-01,47.5,25.23,0.55
Nainital,Nainital_S6,2013-01-01,29.0,27.99,0.55
Nainital,Nainital_S6,2013-02-01,26.2,23.85,0.55
Nainital,Nainital_S6,2013-03-01,43.2,25.67,0.55
Nainital,Nainital_S6,2013-04-01,55.3,25.08,0.55
Nainital,Nainital_S6,2013-05-01,82.8,29.12,0.55
Nainital,Nainital_S6,2013-06-01,226.2,26.87,0.55
Nainital,Nainital_S6,2013-07-01,311.5,32.82,0.55
Nainital,Nainital_S6,2013-08-01,285.3,40.3,0.55
Nainital,Nainital_S6,2013-09-01,174.3,37.79,0.55
Nainital,Nainital_S6,2013-10-01,80.7,30.39,0.55
Nainital,Nainital_S6,2013-11-01,41.8,28.78,0.55
Nainital,Nainital_S6,2013-12-01,42.1,23.41,0.55
Nainital,Nainital_S6,2014-01-01,27.8,24.6,0.55
Nainital,Nainital_S6,2014-02-01,23.2,24.44,0.55
Nainital,Nainital_S6,2014-03-01,38.3,25.86,0.55
Nainital,Nainital_S6,2014-04-01,53.0,27.21,0.55
Nainital,Nainital_S6,2014-05-01,75.7,27.66,0.55
Nainital,Nainital_S6,2014-06-01,245.0,27.07,0.55
Nainital,Nainital_S6,2014-07-01,298.5,31.27,0.55
Nainital,Nainital_S6,2014-08-01,274.7,38.88,0.55
Nainital,Nainital_S6,2014-09-01,169.3,39.58,0.55
Nainital,Nainital_S6,2014-10-01,81.2,33.54,0.55
Nainital,Nainital_S6,2014-11-01,36.7,27.81,0.55
Nainital,Nainital_S6,2014-12-01,40.1,23.46,0.55
Nainital,Nainital_S6,2015-01-01,24.4,24.38,0.55
Nainital,Nainital_S6,2015-02-01,19.8,26.55,0.55
Nainital,Nainital_S6,2015-03-01,34.0,22.23,0.55
Nainital,Nainital_S6,2015-04-01,55.7,23.14,0.55
Nainital,Nainital_S6,2015-05-01,79.7,26.73,0.55
Nainital,Nainital_S6,2015-06-01,220.4,26.05,0.55
Nainital,Nainital_S6,2015-07-01,304.6,31.33,0.55
Nainital,Nainital_S6,2015-08-01,262.7,40.09,0.55
Nainital,Nainital_S6,2015-09-01,156.1,35.95,0.55
Nainital,Nainital_S6,2015-10-01,68.6,29.4,0.55
Nainital,Nainital_S6,2015-11-01,40.8,24.26,0.55
Nainital,Nainital_S6,2015-12-01,37.6,26.85,0.55
Nainital,Nainital_S6,2016-01-01,38.7,24.11,0.55
Nainital,Nainital_S6,2016-02-01,46.1,25.81,0.55
Nainital,Nainital_S6,2016-03-01,59.0,25.51,0.55
Nainital,Nainital_S6,2016-04-01,88.2,24.3,0.55
Nainital,Nainital_S6,2016-05-01,135.8,25.58,0.55
Nainital,Nainital_S6,2016-06-01,292.7,30.46,0.55
Nainital,Nainital_S6,2016-07-01,421.3,38.23,0.55
Nainital,Nainital_S6,2016-08-01,365.6,37.6,0.55
Nainital,Nainital_S6,2016-09-01,233.5,39.87,0.55
Nainital,Nainital_S6,2016-10-01,125.9,32.42,0.55
Nainital,Nainital_S6,2016-11-01,58.8,26.15,0.55
Nainital,Nainital_S6,2016-12-01,60.0,24.74,0.55
Nainital,Nainital_S6,2017-01-01,26.8,22.77,0.55
Nainital,Nainital_S6,2017-02-01,34.7,22.3,0.55
Nainital,Nainital_S6,2017-03-01,45.8,22.21,0.55
Nainital,Nainital_S6,2017-04-01,65.5,22.99,0.55
Nainital,Nainital_S6,2017-05-01,98.9,24.32,0.55
Nainital,Nainital_S6,2017-06-01,278.9,24.54,0.55
Nainital,Nainital_S6,2017-07-01,342.7,36.56,0.55
Nainital,Nainital_S6,2017-08-01,260.8,37.57,0.55
Nainital,Nainital_S6,2017-09-01,205.2,35.85,0.55
Nainital,Nainital_S6,2017-10-01,95.8,30.08,0.55
Nainital,Nainital_S6,2017-11-01,43.2,24.68,0.55
Nainital,Nainital_S6,2017-12-01,47.7,24.99,0.55
Nainital,Nainital_S6,2018-01-01,24.5,22.44,0.55
Nainital,Nainital_S6,2018-02-01,28.9,21.82,0.55
Nainital,Nainital_S6,2018-03-01,39.3,22.95,0.55
Nainital,Nainital_S6,2018-04-01,53.1,21.16,0.55
Nainital,Nainital_S6,2018-05-01,79.2,23.92,0.55
Nainital,Nainital_S6,2018-06-01,241.1,24.89,0.55
Nainital,Nainital_S6,2018-07-01,300.7,33.16,0.55
Nainital,Nainital_S6,2018-08-01,276.0,35.2,0.55
Nainital,Nainital_S6,2018-09-01,172.0,34.65,0.55
Nainital,Nainital_S6,2018-10-01,85.3,27.79,0.55
Nainital,Nainital_S6,2018-11-01,45.6,23.09,0.55
Nainital,Nainital_S6,2018-12-01,43.3,24.71,0.55
Nainital,Nainital_S6,2019-01-01,33.5,20.5,0.55
Nainital,Nainital_S6,2019-02-01,28.5,20.17,0.55
Nainital,Nainital_S6,2019-03-01,44.6,22.05,0.55
Nainital,Nainital_S6,2019-04-01,62.9,23.87,0.55
Nainital,Nainital_S6,2019-05-01,90.4,23.01,0.55
Nainital,Nainital_S6,2019-06-01,234.1,25.1,0.55
Nainital,Nainital_S6,2019-07-01,299.2,26.93,0.55
Nainital,Nainital_S6,2019-08-01,285.4,31.77,0.55
Nainital,Nainital_S6,2019-09-01,203.7,28.93,0.55
Nainital,Nainital_S6,2019-10-01,95.4,29.51,0.55
Nainital,Nainital_S6,2019-11-01,44.9,21.96,0.55
Nainital,Nainital_S6,2019-12-01,48.3,20.25,0.55
Nainital,Nainital_S6,2020-01-01,29.5,22.27,0.55
Nainital,Nainital_S6,2020-02-01,26.8,21.98,0.55
Nainital,Nainital_S6,2020-03-01,42.9,20.54,0.55
Nainital,Nainital_S6,2020-04-01,55.1,21.93,0.55
Nainital,Nainital_S6,2020-05-01,72.2,22.35,0.55
Nainital,Nainital_S6,2020-06-01,215.3,22.17,0.55
Nainital,Nainital_S6,2020-07-01,268.8,26.67,0.55
Nainital,Nainital_S6,2020-08-01,268.8,31.18,0.55
Nainital,Nainital_S6,2020-09-01,165.7,31.17,0.55
Nainital,Nainital_S6,2020-10-01,83.8,27.14,0.55
Nainital,Nainital_S6,2020-11-01,36.3,22.94,0.55
Nainital,Nainital_S6,2020-12-01,40.7,19.4,0.55
Nainital,Nainital_S6,2021-01-01,33.8,21.44,0.55
Nainital,Nainital_S6,2021-02-01,29.6,20.39,0.55
Nainital,Nainital_S6,2021-03-01,47.3,19.69,0.55
Nainital,Nainital_S6,2021-04-01,63.9,20.52,0.55
Nainital,Nainital_S6,2021-05-01,106.2,20.7,0.55
Nainital,Nainital_S6,2021-06-01,222.1,24.09,0.55
Nainital,Nainital_S6,2021-07-01,321.1,25.64,0.55
Nainital,Nainital_S6,2021-08-01,385.6,29.89,0.55
Nainital,Nainital_S6,2021-09-01,200.2,33.35,0.55
Nainital,Nainital_S6,2021-10-01,80.2,28.66,0.55
Nainital,Nainital_S6,2021-11-01,45.0,22.88,0.55
Nainital,Nainital_S6,2021-12-01,36.8,18.64,0.55
Nainital,Nainital_S6,2022-01-01,32.0,21.28,0.55
Nainital,Nainital_S6,2022-02-01,27.9,21.02,0.55
Nainital,Nainital_S6,2022-03-01,43.4,18.33,0.55
Nainital,Nainital_S6,2022-04-01,64.5,17.5,0.55
Nainital,Nainital_S6,2022-05-01,77.5,20.72,0.55
Nainital,Nainital_S6,2022-06-01,215.0,22.43,0.55
Nainital,Nainital_S6,2022-07-01,324.5,28.57,0.55
Nainital,Nainital_S6,2022-08-01,282.4,29.27,0.55
Nainital,Nainital_S6,2022-09-01,190.7,31.44,0.55
Nainital,Nainital_S6,2022-10-01,81.0,22.51,0.55
Nainital,Nainital_S6,2022-11-01,45.8,20.7,0.55
Nainital,Nainital_S6,2022-12-01,44.5,19.29,0.55
Nainital,Nainital_S6,2023-01-01,31.9,20.73,0.55
Nainital,Nainital_S6,2023-02-01,31.9,20.31,0.55
Nainital,Nainital_S6,2023-03-01,41.6,19.93,0.55
Nainital,Nainital_S6,2023-04-01,65.3,18.03,0.55
Nainital,Nainital_S6,2023-05-01,91.7,21.04,0.55
Nainital,Nainital_S6,2023-06-01,247.8,21.64,0.55
Nainital,Nainital_S6,2023-07-01,374.2,24.62,0.55
Nainital,Nainital_S6,2023-08-01,295.8,28.24,0.55
Nainital,Nainital_S6,2023-09-01,226.1,29.98,0.55
Nainital,Nainital_S6,2023-10-01,105.0,25.62,0.55
Nainital,Nainital_S6,2023-11-01,49.9,19.95,0.55
Nainital,Nainital_S6,2023-12-01,43.4,19.04,0.55
Nainital,Nainital_S6,2024-01-01,21.2,19.29,0.55
Nainital,Nainital_S6,2024-02-01,19.7,18.01,0.55
Nainital,Nainital_S6,2024-03-01,27.5,16.59,0.55
Nainital,Nainital_S6,2024-04-01,42.6,19.94,0.55
Nainital,Nainital_S6,2024-05-01,54.4,19.66,0.55
Nainital,Nainital_S6,2024-06-01,150.6,18.78,0.55
Nainital,Nainital_S6,2024-07-01,223.4,22.19,0.55
Nainital,Nainital_S6,2024-08-01,177.5,25.53,0.55
Nainital,Nainital_S6,2024-09-01,125.6,22.05,0.55
Nainital,Nainital_S6,2024-10-01,63.6,21.79,0.55
Nainital,Nainital_S6,2024-11-01,29.7,17.9,0.55
Nainital,Nainital_S6,2024-12-01,32.2,17.86,0.55
Nainital,Nainital_S6,2025-01-01,34.0,16.91,0.55
Nainital,Nainital_S6,2025-02-01,27.6,16.97,0.55
Nainital,Nainital_S6,2025-03-01,46.4,19.16,0.55
Nainital,Nainital_S6,2025-04-01,72.0,18.37,0.55
Nainital,Nainital_S6,2025-05-01,89.2,19.37,0.55
Nainital,Nainital_S6,2025-06-01,264.4,17.74,0.55
Nainital,Nainital_S6,2025-07-01,383.3,25.02,0.55
Nainital,Nainital_S6,2025-08-01,379.2,30.56,0.55
Nainital,Nainital_S6,2025-09-01,210.4,29.94,0.55
Nainital,Nainital_S6,2025-10-01,96.6,21.16,0.55
Nainital,Nainital_S6,2025-11-01,50.7,19.92,0.55
Nainital,Nainital_S6,2025-12-01,52.3,18.41,0.55
Chamoli,Chamoli_S1,2005-01-01,35.0,39.82,0.64
Chamoli,Chamoli_S1,2005-02-01,30.3,33.04,0.64
Chamoli,Chamoli_S1,2005-03-01,51.0,34.95,0.64
Chamoli,Chamoli_S1,2005-04-01,67.4,31.44,0.64
Chamoli,Chamoli_S1,2005-05-01,117.4,38.85,0.64
Chamoli,Chamoli_S1,2005-06-01,231.5,34.8,0.64
Chamoli,Chamoli_S1,2005-07-01,392.1,39.94,0.64
Chamoli,Chamoli_S1,2005-08-01,411.9,53.8,0.64
Chamoli,Chamoli_S1,2005-09-01,240.4,51.93,0.64
Chamoli,Chamoli_S1,2005-10-01,118.9,44.69,0.64
Chamoli,Chamoli_S1,2005-11-01,48.2,37.35,0.64
Chamoli,Chamoli_S1,2005-12-01,48.3,32.91,0.64
Chamoli,Chamoli_S1,2006-01-01,38.0,31.8,0.64
Chamoli,Chamoli_S1,2006-02-01,38.0,33.24,0.64
Chamoli,Chamoli_S1,2006-03-01,51.5,31.97,0.64
Chamoli,Chamoli_S1,2006-04-01,76.0,35.06,0.64
Chamoli,Chamoli_S1,2006-05-01,102.7,34.3,0.64
Chamoli,Chamoli_S1,2006-06-01,330.1,34.39,0.64
Chamoli,Chamoli_S1,2006-07-01,505.0,45.24,0.64
Chamoli,Chamoli_S1,2006-08-01,391.4,59.05,0.64
Chamoli,Chamoli_S1,2006-09-01,232.5,49.48,0.64
Chamoli,Chamoli_S1,2006-10-01,90.1,40.54,0.64
Chamoli,Chamoli_S1,2006-11-01,48.9,36.04,0.64
Chamoli,Chamoli_S1,2006-12-01,63.6,29.76,0.64
Chamoli,Chamoli_S1,2007-01-01,25.4,35.82,0.64
Chamoli,Chamoli_S1,2007-02-01,27.6,31.45,0.64
Chamoli,Chamoli_S1,2007-03-01,44.0,31.21,0.64
Chamoli,Chamoli_S1,2007-04-01,51.6,30.51,0.64
Chamoli,Chamoli_S1,2007-05-01,76.1,33.81,0.64
Chamoli,Chamoli_S1,2007-06-01,210.9,33.92,0.64
Chamoli,Chamoli_S1,2007-07-01,273.9,40.2,0.64
Chamoli,Chamoli_S1,2007-08-01,250.1,45.63,0.64
Chamoli,Chamoli_S1,2007-09-01,176.0,40.06,0.64
Chamoli,Chamoli_S1,2007-10-01,79.8,36.21,0.64
Chamoli,Chamoli_S1,2007-11-01,46.0,31.97,0.64
Chamoli,Chamoli_S1,2007-12-01,40.7,32.44,0.64
Chamoli,Chamoli_S1,2008-01-01,33.2,31.53,0.64
Chamoli,Chamoli_S1,2008-02-01,37.9,32.69,0.64
Chamoli,Chamoli_S1,2008-03-01,51.4,29.84,0.64
Chamoli,Chamoli_S1,2008-04-01,75.0,32.91,0.64
Chamoli,Chamoli_S1,2008-05-01,115.1,33.09,0.64
Chamoli,Chamoli_S1,2008-06-01,292.0,33.82,0.64
Chamoli,Chamoli_S1,2008-07-01,476.9,46.3,0.64
Chamoli,Chamoli_S1,2008-08-01,405.1,55.6,0.64
Chamoli,Chamoli_S1,2008-09-01,258.5,50.03,0.64
Chamoli,Chamoli_S1,2008-10-01,115.7,43.43,0.64
Chamoli,Chamoli_S1,2008-11-01,62.2,35.02,0.64
Chamoli,Chamoli_S1,2008-12-01,48.3,31.95,0.64
Chamoli,Chamoli_S1,2009-01-01,34.4,30.72,0.64
Chamoli,Chamoli_S1,2009-02-01,35.7,28.55,0.64
Chamoli,Chamoli_S1,2009-03-01,58.6,30.68,0.64
Chamoli,Chamoli_S1,2009-04-01,82.1,30.52,0.64
Chamoli,Chamoli_S1,2009-05-01,101.8,31.37,0.64
Chamoli,Chamoli_S1,2009-06-01,286.7,33.68,0.64
Chamoli,Chamoli_S1,2009-07-01,414.3,45.91,0.64
Chamoli,Chamoli_S1,2009-08-01,368.1,51.75,0.64
Chamoli,Chamoli_S1,2009-09-01,259.5,47.36,0.64
Chamoli,Chamoli_S1,2009-10-01,142.9,41.36,0.64
Chamoli,Chamoli_S1,2009-11-01,57.9,37.24,0.64
Chamoli,Chamoli_S1,2009-12-01,52.8,27.61,0.64
Chamoli,Chamoli_S1,2010-01-01,24.3,32.27,0.64
Chamoli,Chamoli_S1,2010-02-01,23.1,26.67,0.64
Chamoli,Chamoli_S1,2010-03-01,38.9,27.24,0.64
Chamoli,Chamoli_S1,2010-04-01,51.7,29.35,0.64
Chamoli,Chamoli_S1,2010-05-01,72.1,34.12,0.64
Chamoli,Chamoli_S1,2010-06-01,231.5,34.51,0.64
Chamoli,Chamoli_S1,2010-07-01,258.5,41.89,0.64
Chamoli,Chamoli_S1,2010-08-01,247.3,42.61,0.64
Chamoli,Chamoli_S1,2010-09-01,170.6,37.36,0.64
Chamoli,Chamoli_S1,2010-10-01,80.3,37.26,0.64
Chamoli,Chamoli_S1,2010-11-01,41.3,31.15,0.64
Chamoli,Chamoli_S1,2010-12-01,38.7,28.66,0.64
Chamoli,Chamoli_S1,2011-01-01,34.0,29.93,0.64
Chamoli,Chamoli_S1,2011-02-01,38.5,28.7,0.64
Chamoli,Chamoli_S1,2011-03-01,57.7,30.88,0.64
Chamoli,Chamoli_S1,2011-04-01,80.5,27.62,0.64
Chamoli,Chamoli_S1,2011-05-01,93.3,31.86,0.64
Chamoli,Chamoli_S1,2011-06-01,266.3,30.96,0.64
Chamoli,Chamoli_S1,2011-07-01,420.7,40.71,0.64
Chamoli,Chamoli_S1,2011-08-01,282.7,50.48,0.64
Chamoli,Chamoli_S1,2011-09-01,242.4,39.94,0.64
Chamoli,Chamoli_S1,2011-10-01,116.8,40.43,0.64
Chamoli,Chamoli_S1,2011-11-01,51.3,33.02,0.64
Chamoli,Chamoli_S1,2011-12-01,52.0,28.87,0.64
Chamoli,Chamoli_S1,2012-01-01,24.9,29.14,0.64
Chamoli,Chamoli_S1,2012-02-01,25.0,28.15,0.64
Chamoli,Chamoli_S1,2012-03-01,36.9,27.24,0.64
Chamoli,Chamoli_S1,2012-04-01,48.9,28.92,0.64
Chamoli,Chamoli_S1,2012-05-01,76.3,29.09,0.64
Chamoli,Chamoli_S1,2012-06-01,203.3,29.94,0.64
Chamoli,Chamoli_S1,2012-07-01,328.9,40.47,0.64
Chamoli,Chamoli_S1,2012-08-01,251.9,44.91,0.64
Chamoli,Chamoli_S1,2012-09-01,173.7,39.14,0.64
Chamoli,Chamoli_S1,2012-10-01,74.4,36.03,0.64
Chamoli,Chamoli_S1,2012-11-01,37.2,28.98,0.64
Chamoli,Chamoli_S1,2012-12-01,33.7,27.94,0.64
Chamoli,Chamoli_S1,2013-01-01,21.4,27.88,0.64
Chamoli,Chamoli_S1,2013-02-01,24.0,25.93,0.64
Chamoli,Chamoli_S1,2013-03-01,38.6,28.29,0.64
Chamoli,Chamoli_S1,2013-04-01,40.6,27.74,0.64
Chamoli,Chamoli_S1,2013-05-01,68.0,28.01,0.64
Chamoli,Chamoli_S1,2013-06-01,168.8,29.03,0.64
Chamoli,Chamoli_S1,2013-07-01,255.1,40.2,0.64
Chamoli,Chamoli_S1,2013-08-01,257.3,38.08,0.64
Chamoli,Chamoli_S1,2013-09-01,148.5,35.36,0.64
Chamoli,Chamoli_S1,2013-10-01,70.8,31.11,0.64
Chamoli,Chamoli_S1,2013-11-01,39.7,30.92,0.64
Chamoli,Chamoli_S1,2013-12-01,36.8,30.04,0.64
Chamoli,Chamoli_S1,2014-01-01,27.8,27.02,0.64
Chamoli,Chamoli_S1,2014-02-01,25.6,29.22,0.64
Chamoli,Chamoli_S1,2014-03-01,42.6,28.33,0.64
Chamoli,Chamoli_S1,2014-04-01,57.2,27.86,0.64
Chamoli,Chamoli_S1,2014-05-01,73.4,28.45,0.64
